Title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
saari,1,VG,$6.00 ,,,,1951,P.L. Publishing,
sabu,2,VG,$2.00 ,,,,1950,Fox,
sabu,30,NM+,$25.00 ,,,,1950,Fox,
saddle justice,5,G,$18.00 ,,,,1949,E.C.,
saint,2,NM+,$25.00 ,,,,1947,Avon,
saint,3,NM,$20.00 ,,,,1948,Avon,
saint,4,NM+,$25.00 ,,,,1948,Avon,
saint,5,NM,$20.00 ,,,,1949,Avon,
saint,6,NM+,$40.00 ,,,,1949,Avon,
saint,7,NM,$16.00 ,,,,1950,Avon,
saint,9,NM,$16.00 ,9.4,OW-W , ,1950,Avon,
saint,10,NM+,$15.00 ,,,,1951,Avon,
saint,11,NM+,$15.00 ,,,,1951,Avon,
saint,12,NM+,$15.00 ,,,,1952,Avon,
sam hill,1,FN,$4.00 ,,,,1950,MLJ,
sam hill,2,NM,$4.00 ,,,,1950,MLJ,
sam hill,3,FN,$3.00 ,,,,1950,MLJ,
sam hill,4,FN,$3.00 ,,,,1950,MLJ,
sam hill,5,FN,$3.00 ,,,,1950,MLJ,
sam hill,7,FN,$3.00 ,,,,1950,MLJ,
samson,1,NM,$110.00 ,,,,1940,Fox,
samson,2,NM+,$70.00 ,,,,1940,Fox,
samson,3,NM,$35.00 ,8.5,OW , ,1941,Fox,
samson,6,FN,$25.00 ,,,,1941,Fox,
samson & delilah,11,NM,$10.00 ,,,,1950,Fox,
sands of the south pacific,NN,VG,$3.00 ,,,,1953,Toby,
santa claus funnies ,1,NL ,,6,OW , ,1952,Dell,
santiago (fc),723,NM+,$6.00 ,,,,1956,Dell,
savage raids of chief geronimo,4,NM,$5.00 ,,,,1952,Avon,
savage range (fc),807,NM,$4.00 ,,,,1957,Dell,
starlet o'hara,1,NM+,$11.00 ,,,,1948,Standard,
starlet o'hara,2,VG,$4.00 ,,,,1949,Standard,
starlet o'hara,3,NM+,$10.00 ,,,,1949,Standard,
starlet o'hara,4,FN,$5.00 ,,,,1949,Standard,
school-day romances,2,NM,$4.00 ,,,,1950,Star,
science comics (1946),5,NM+,$12.00 ,,,,1946,Ace Magazines,
science comics (fox),3,NM,$110.00 ,,,,1940,Fox,
science comics (fox),4,FN,$45.00 ,,,,1940,Fox,
science comics (fox),5,FN,$45.00 ,,,,1940,Fox,
science comics (fox),6,NM+,$90.00 ,,,,1940,Fox,
science comics (fox),7,NM+,$90.00 ,,,,1940,Fox,
science comics (fox),8,NM,$65.00 ,,,,1940,Fox,
scoop,1,NM+,$80.00 ,,,,1941,Harry A. Chesler,
scoop,3,NM+,$18.00 ,,,,1942,Harry A. Chesler,
scooter,1,VG,$4.00 ,,,,1946,Rucker Publications,
scream,1,NM+,$6.00 ,,,,1944,Ace Magazines,
scream,3,VG,$2.00 ,,,,1945,Ace Magazines,
scream,6,VG,$2.00 ,,,,1946,Ace Magazines,
scream,7,FN,$3.00 ,,,,1946,Ace Magazines,
scream,8,FN,$3.00 ,,,,1946,Ace Magazines,
scream,10,FN,$3.00 ,,,,1946,Ace Magazines,
scream,13,NM,$4.00 ,,,,1947,Ace Magazines,
scream,14,NM+,$5.00 ,,,,1947,Ace Magazines,
scream,16,NM+,$5.00 ,,,,1947,Ace Magazines,
scream,18,NM+,$5.00 ,,,,1948,Ace Magazines,
scream,19,NM+,$5.00 ,,,,1948,Ace Magazines,
scribbly,1,FN,$18.00 ,,,,1948,National,
scribbly ,2,FN ,,7.5,OW-W , ,1948,National,
scribbly,4,FN,$13.00 ,,,,1949,National,
scribbly,5,VG,$7.00 ,,,,1949,National,
scribbly,6,FN,$7.00 ,,,,1949,National,
scribbly,8,VG,$4.00 ,,,,1949,National,
scribbly,9,VG,$4.00 ,,,,1950,National,
scribbly,10,G,$2.00 ,,,,1950,National,
sea hound (avon),NN,NM+,$17.00 ,,,,1945,Avon,
search for love,1,VG,$3.00 ,,,,1950,ACG,
search for love,2,VG,$2.00 ,,,,1950,ACG,
secret hearts,1,NM+,$15.00 ,9.2,W , ,1949,National,
secret hearts,2,VG,$3.00 ,,,,1949,National,
secret hearts,10,FN,$4.00 ,,,,1952,National,
secret hearts,13,FN,$4.00 ,,,,1952,National,
secret loves,1,NM,$5.00 ,,,,1949,Comic Magazines,
secret loves,5,G,$2.00 ,,,,1950,Comic Magazines,
secret missions,1,NM,$10.00 ,,,,1950,St. John,
secret romances,1,VG,$3.00 ,,,,1951,Superior,
secret romances,2,FN,$3.00 ,,,,1951,Superior,
secret romances,3,VG,$2.00 ,,,,1951,Superior,
secret romances,4,VG,$2.00 ,,,,1951,Superior,
secret romances,5,VG,$2.00 ,,,,1951,Superior,
secret romances,6,NM,$4.00 ,,,,1952,Superior,
secret romances,7,FN,$3.00 ,,,,1952,Superior,
secret romances,8,NM,$4.00 ,,,,1952,Superior,
secret romances,10,VG,$2.00 ,,,,1952,Superior,
secret romances,11,FN,$3.00 ,,,,1952,Superior,
secret romances,13,FN,$3.00 ,,,,1953,Superior,
secret romances,14,FN,$3.00 ,,,,1953,Superior,
secrets of life (749),749,NM,$4.00 ,,,,1956,Dell,
select detective,1,NM+,$5.00 ,,,,1948,D.S. Publishing,
select detective,2,NM,$4.00 ,,,,1948,D.S. Publishing,
select detective,3,NM,$4.00 ,,,,1948,D.S. Publishing,
sensation comics ,1,NM+,"$1,000.00 ",,,,1942,National,
sensation comics ,2,NM,$300.00 ,,,,1942,National,
sensation comics ,3,NM,$200.00 ,,,,1942,National,
sensation comics ,4,NM+,$175.00 ,,,,1942,National,
sensation comics ,5,NM,$120.00 ,,,,1942,National,
sensation comics ,6,NM,$100.00 ,,,,1942,National,
sensation comics ,7,NM+,$125.00 ,,,,1942,National,
sensation comics ,8,NM+,$125.00 ,,,,1942,National,
sensation comics ,9,NM,$100.00 ,,,,1942,National,
sensation comics ,10,NM,$100.00 ,,,,1942,National,
sensation comics ,11,NM,$90.00 ,,,,1942,National,
sensation comics ,12,NM,$90.00 ,,,,1942,National,
sensation comics ,13,NM+,$110.00 ,,,,1943,National,
sensation comics ,14,NM+,$110.00 ,,,,1943,National,
sensation comics ,15,NM,$90.00 ,,,,1943,National,
sensation comics ,16,NM,$90.00 ,,,,1943,National,
sensation comics ,17,NM,$90.00 ,,,,1943,National,
sensation comics ,18,NM+,$110.00 ,,,,1943,National,
sensation comics ,19,NM,$90.00 ,,,,1943,National,
sensation comics ,20,NM,$90.00 ,,,,1943,National,
sensation comics ,21,NM,$60.00 ,,,,1943,National,
sensation comics ,22,NM+,$75.00 ,,,,1943,National,
sensation comics ,23,NM,$60.00 ,,,,1943,National,
sensation comics ,24,NM+,$75.00 ,,,,1943,National,
sensation comics ,25,NM+,$75.00 ,,,,1944,National,
sensation comics ,26,NM+,$75.00 ,,,,1944,National,
sensation comics ,27,NM+,$75.00 ,,,,1944,National,
sensation comics ,28,NM+,$75.00 ,,,,1944,National,
sensation comics ,29,NM+,$75.00 ,,,,1944,National,
sensation comics ,30,NM+,$75.00 ,,,,1944,National,
sensation comics ,31,NM+,$60.00 ,,,,1944,National,
sensation comics ,32,NM+,$60.00 ,,,,1944,National,
sensation comics ,33,NM+,$60.00 ,,,,1944,National,
sensation comics ,34,NM,$45.00 ,,,,1944,National,
sensation comics ,35,NM+,$45.00 ,,,,1944,National,
sensation comics ,36,NM,$35.00 ,,,,1944,National,
sensation comics ,37,NM+,$45.00 ,,,,1944,National,
sensation comics ,38,NM+,$45.00 ,,,,1945,National,
sensation comics ,39,NM+,$45.00 ,,,,1945,National,
sensation comics ,42,NM+,$30.00 ,,,,1945,National,
sensation comics ,43,NM+,$30.00 ,,,,1945,National,
sensation comics ,44,NM+,$30.00 ,,,,1945,National,
sensation comics ,45,NM+,$30.00 ,,,,1945,National,
sensation comics ,46,NM+,$30.00 ,,,,1945,National,
sensation comics ,47,NM+,$30.00 ,,,,1945,National,
sensation comics ,48,NM+,$30.00 ,,,,1945,National,
sensation comics ,49,NM+,$30.00 ,,,,1946,National,
sensation comics ,50,NM+,$24.00 ,,,,1946,National,
sensation comics ,51,NM,$20.00 ,,,,1946,National,
sensation comics ,51,NM+,$25.00 ,,,,1946,National,
sensation comics ,52,NM+,$25.00 ,,,,1946,National,
sensation comics ,53,NM+,$25.00 ,,,,1946,National,
sensation comics ,53,NM,$20.00 ,,,,1946,National,
sensation comics ,54,NM+,$25.00 ,,,,1946,National,
sensation comics ,54,NM,$20.00 ,,,,1946,National,
sensation comics ,55,NM+,$25.00 ,,,,1946,National,
sensation comics ,56,NM+,$25.00 ,,,,1946,National,
sensation comics ,56,NM,$20.00 ,,,,1946,National,
sensation comics ,57,VG,$8.00 ,,,,1946,National,
sensation comics ,58,NM+,$25.00 ,,,,1946,National,
sensation comics ,58,NM,$20.00 ,,,,1946,National,
sensation comics ,59,NM+,$25.00 ,,,,1946,National,
sensation comics ,59,NM+,$25.00 ,,,,1946,National,
sensation comics ,60,NM+,$25.00 ,,,,1946,National,
sensation comics ,60,NM+,$25.00 ,,,,1946,National,
sensation comics ,61,NM+,$20.00 ,,,,1947,National,
sensation comics ,63,NM,$22.00 ,,,,1947,National,
sensation comics ,64,NM+,$22.00 ,,,,1947,National,
sensation comics ,65,NM+,$22.00 ,,,,1947,National,
sensation comics ,67,NM+,$22.00 ,,,,1947,National,
sensation comics ,68,NM+,$22.00 ,,,,1947,National,
sensation comics ,69,NM+,$22.00 ,,,,1947,National,
sensation comics ,69,NM,$18.00 ,,,,1947,National,
sensation comics ,70,NM,$18.00 ,,,,1947,National,
sensation comics ,71,NM+,$22.00 ,,,,1947,National,
sensation comics ,71,FN,$14.00 ,,,,1947,National,
sensation comics ,72,NM+,$18.00 ,,,,1947,National,
sensation comics ,72,FN,$11.00 ,,,,1947,National,
sensation comics ,73,NM,$15.00 ,,,,1947,National,
sensation comics ,73,FN,$11.00 ,,,,1948,National,
sensation comics ,74,G,$4.00 ,,,,1948,National,
sensation comics ,74,NM+,$18.00 ,,,,1948,National,
sensation comics ,75,FN,$11.00 ,,,,1948,National,
sensation comics ,76,FN,$11.00 ,,,,1948,National,
sensation comics ,76,VG,$7.00 ,,,,1948,National,
sensation comics ,77,VG,$7.00 ,,,,1948,National,
sensation comics ,78,VG,$7.00 ,,,,1948,National,
sensation comics ,80,VG,$7.00 ,,,,1948,National,
sensation comics ,81,NM+,$18.00 ,,,,1948,National,
sensation comics ,82,FN,$14.00 ,,,,1948,National,
sensation comics ,82,NM+,$25.00 ,,,,1948,National,
sensation comics ,83,VG,$8.00 ,,,,1948,National,
sensation comics ,84,G,$5.00 ,,,,1948,National,
sensation comics ,84,FN,$14.00 ,,,,1948,National,
sensation comics ,85,VG,$8.00 ,,,,1949,National,
sensation comics ,86,VG,$8.00 ,,,,1949,National,
sensation comics ,87,FN,$14.00 ,,,,1949,National,
sensation comics ,87,FN,$14.00 ,,,,1949,National,
sensation comics ,88,FN,$14.00 ,,,,1949,National,
sensation comics ,89,G,$5.00 ,,,,1949,National,
sensation comics ,90,VG,$8.00 ,,,,1949,National,
sensation comics ,91,FN,$14.00 ,,,,1949,National,
sensation comics ,92,VG,$8.00 ,,,,1949,National,
sensation comics ,93,NM,$20.00 ,,,,1949,National,
sensation comics ,94,VG,$4.00 ,,,,1949,National,
sensation comics ,95,FN,$5.00 ,,,,1950,National,
sensation comics ,96,G,$2.00 ,,,,1950,National,
sensation comics ,97,VG,$4.00 ,,,,1950,National,
sensation comics ,98,NM ,,9.2,W , ,1950,National,
sensation comics ,99,NM+ ,,9.6,W ,Old grade NM- 9.2  ,1950,National,
sensation comics ,100,NM+ ,,9.4,W , ,1950,National,
sensation comics ,101,NM+ ,,9.6,W ,Old grade NM 9.4 ,1951,National,
sensation comics ,102,NM+ ,,9.6,W , ,1951,National,
sensation comics ,103,NM+ ,,9.6,W , ,1951,National,
sensation comics ,104,NM ,,9.4,W ,Old grade VF/NM 9.0  ,1951,National,
sensation comics ,105,NM+ ,,9.6,W , ,1951,National,
sensation comics ,107,NM+ ,,9,W , ,1952,National,
sensation comics ,108,NM+ ,,9.4,OW-W , ,1952,National,
sensation comics ,109,NM+ ,,9.6,OW-W , ,1952,National,
sensation comics ,110,NM+ ,,9.4,W , ,1952,National,
sensation comics ,111,NM+ ,,9,OW-W ,Old grade VF+ 8.5  ,1952,National,
sensation comics ,112,NM+ ,,7.5,W ,Old grade VF+ 8.5 OW-W ,1952,National,
sensation comics ,113,NM ,,9.4,W , ,1953,National,
sensation comics ,114,NM+ ,,9,OW-W ,Old grade NM- 9.2 White ,1953,National,
sergeant preston,5,FN,$3.00 ,,,,1952,Dell,
sergeant preston,6,FN,$3.00 ,,,,1953,Dell,
sergeant preston,7,VG,$2.00 ,,,,1953,Dell,
sergeant preston,8,VG,$2.00 ,,,,1953,Dell,
sergeant preston,9,NM,$4.00 ,,,,1953,Dell,
sergeant preston,11,NM+,$5.00 ,,,,1954,Dell,
sergeant preston,12,FN,$3.00 ,,,,1954,Dell,
sergeant preston,13,NM+,$5.00 ,,,,1954,Dell,
sergeant preston,14,NM+,$5.00 ,,,,1955,Dell,
sergeant preston,15,NM,$4.00 ,,,,1955,Dell,
sergeant preston,16,NM+,$5.00 ,,,,1955,Dell,
sergeant preston,17,NM+,$5.00 ,,,,1955,Dell,
sergeant preston,18,NM,$4.00 ,,,,1956,Dell,
sergeant preston,19,NM+,$5.00 ,,,,1956,Dell,
sergeant preston,20,NM,$4.00 ,,,,1956,Dell,
sergeant preston,21,NM+,$5.00 ,,,,1956,Dell,
sergeant preston,22,NM+,$5.00 ,,,,1957,Dell,
sergeant preston,23,NM+,$5.00 ,,,,1957,Dell,
sergeant preston,24,NM+,$5.00 ,,,,1957,Dell,
sergeant preston,25,FN,$3.00 ,,,,1957,Dell,
sergeant preston,29,NM+,$5.00 ,,,,1958,Dell,
sergeant preston (fc),344,NM,$5.00 ,,,,1951,Dell,
sergeant preston (fc),373,NM+,$6.00 ,,,,1952,Dell,
sergeant preston (fc),397,VG,$3.00 ,,,,1952,Dell,
sergeant preston (fc),419,NM,$5.00 ,,,,1952,Dell,
seven dead men,1,FN,$7.00 ,,,,1948,Timely,
seven seas,1,NM+,$27.00 ,,,,1946,Universal Phoenix,
seven seas,2,NM,$13.00 ,,,,1946,Universal Phoenix,
seven seas,3,NM+,$22.00 ,,,,1947,Universal Phoenix,
seven seas,4,NM+,$16.00 ,,,,1947,Universal Phoenix,
seven seas,5,NM+,$16.00 ,,,,1947,Universal Phoenix,
seven seas,6,NM,$13.00 ,,,,1947,Universal Phoenix,
shadow (vol. 1),1,NM+,$285.00 ,,,,1940,Street & Smith,
shadow (vol. 1),2,NM+,$140.00 ,,,,1940,Street & Smith,
shadow (vol. 1),3,NM+,$110.00 ,,,,1940,Street & Smith,
shadow (vol. 1),4,NM+,$90.00 ,,,,1940,Street & Smith,
shadow (vol. 1),5,NM+,$90.00 ,,,,1940,Street & Smith,
shadow (vol. 1),6,NM+,$65.00 ,,,,1940,Street & Smith,
shadow (vol. 1),7,NM,$55.00 ,,,,1940,Street & Smith,
shadow (vol. 1),8,NM+,$65.00 ,,,,1941,Street & Smith,
shadow (vol. 1),9,NM,$55.00 ,,,,1941,Street & Smith,
shadow (vol. 1),10,NM,$55.00 ,,,,1941,Street & Smith,
shadow (vol. 1),11,NM,$40.00 ,,,,1941,Street & Smith,
shadow (vol. 1),12,NM+,$50.00 ,,,,1941,Street & Smith,
shadow (vol. 2),1,NM+,$35.00 ,,,,1941,Street & Smith,
shadow (vol. 2),2,NM+,$35.00 ,,,,1942,Street & Smith,
shadow (vol. 2),3,NM,$25.00 ,,,,1942,Street & Smith,
shadow (vol. 2),5,NM,$25.00 ,,,,1942,Street & Smith,
shadow (vol. 2),6,NM+,$30.00 ,9.6,OW , ,1942,Street & Smith,
shadow (vol. 2),7,NM+,$30.00 ,,,,1942,Street & Smith,
shadow (vol. 2),8,NM+,$30.00 ,,,,1942,Street & Smith,
shadow (vol. 2),9,NM+,$30.00 ,,,,1942,Street & Smith,
shadow (vol. 2),10,NM+,$30.00 ,7.5,OW-W , ,1943,Street & Smith,
shadow (vol. 2),11,NM,$22.00 ,9.4,OW , ,1943,Street & Smith,
shadow (vol. 2),12,NM+,$30.00 ,,,,1943,Street & Smith,
shadow (vol. 3),1,NM+,$25.00 ,,,,1943,Street & Smith,
shadow (vol. 3),2,NM+,$25.00 ,,,,1943,Street & Smith,
shadow (vol. 3),3,NM,$20.00 ,,,,1943,Street & Smith,
shadow (vol. 3),4,NM,$20.00 ,,,,1943,Street & Smith,
shadow (vol. 3),5,NM,$20.00 ,,,,1943,Street & Smith,
shadow (vol. 3),6,NM,$20.00 ,,,,1943,Street & Smith,
shadow (vol. 3),7,NM+,$25.00 ,,,,1943,Street & Smith,
shadow (vol. 3),8,NM+,$25.00 ,,,,1943,Street & Smith,
shadow (vol. 3),9,NM+,$25.00 ,,,,1943,Street & Smith,
shadow (vol. 3),10,NM+,$25.00 ,,,,1944,Street & Smith,
shadow (vol. 3),11,NM,$20.00 ,,,,1944,Street & Smith,
shadow (vol. 3),12,NM,$20.00 ,,,,1944,Street & Smith,
shadow (vol. 4),1,NM,$16.00 ,,,,1944,Street & Smith,
shadow (vol. 4),2,NM,$16.00 ,,,,1944,Street & Smith,
shadow (vol. 4),3,NM,$16.00 ,,,,1944,Street & Smith,
shadow (vol. 4),4,NM,$16.00 ,,,,1944,Street & Smith,
shadow (vol. 4),5,VG,$5.00 ,,,,1944,Street & Smith,
shadow (vol. 4),6,NM,$16.00 ,,,,1944,Street & Smith,
shadow (vol. 4),7,FN,$10.00 ,,,,1944,Street & Smith,
shadow (vol. 4),8,NM,$16.00 ,,,,1944,Street & Smith,
shadow (vol. 4),9,NM+,$22.00 ,,,,1944,Street & Smith,
shadow (vol. 4),10,NM,$16.00 ,,,,1945,Street & Smith,
shadow (vol. 4),11,NM,$16.00 ,,,,1945,Street & Smith,
shadow (vol. 4),12,NM,$14.00 ,,,,1945,Street & Smith,
shadow (vol. 5),1,NM+,$18.00 ,,,,1945,Street & Smith,
shadow (vol. 5),2,NM+,$18.00 ,,,,1945,Street & Smith,
shadow (vol. 5),3,NM+,$18.00 ,,,,1945,Street & Smith,
shadow (vol. 5),4,NM+,$18.00 ,,,,1945,Street & Smith,
shadow (vol. 5),5,NM,$14.00 ,,,,1945,Street & Smith,
shadow (vol. 5),6,VG,$5.00 ,,,,1945,Street & Smith,
shadow (vol. 5),7,NM+,$18.00 ,,,,1945,Street & Smith,
shadow (vol. 5),8,FN,$9.00 ,,,,1945,Street & Smith,
shadow (vol. 5),9,NM+,$18.00 ,,,,1945,Street & Smith,
shadow (vol. 5),10,NM,$14.00 ,,,,1946,Street & Smith,
shadow (vol. 5),11,NM+,$18.00 ,,,,1946,Street & Smith,
shadow (vol. 5),12,NM,$14.00 ,,,,1946,Street & Smith,
shadow (vol. 6),1,NM+,$16.00 ,,,,1946,Street & Smith,
shadow (vol. 6),2,NM+,$16.00 ,,,,1946,Street & Smith,
shadow (vol. 6),3,NM,$11.00 ,,,,1946,Street & Smith,
shadow (vol. 6),4,FN,$7.00 ,,,,1946,Street & Smith,
shadow (vol. 6),5,NM,$11.00 ,,,,1946,Street & Smith,
shadow (vol. 6),6,NM,$11.00 ,,,,1946,Street & Smith,
shadow (vol. 6),7,NM+,$16.00 ,,,,1946,Street & Smith,
shadow (vol. 6),8,NM,$11.00 ,,,,1946,Street & Smith,
shadow (vol. 6),9,NM+,$16.00 ,,,,1946,Street & Smith,
shadow (vol. 6),10,NM+,$16.00 ,,,,1947,Street & Smith,
shadow (vol. 6),11,NM,$11.00 ,,,,1947,Street & Smith,
shadow (vol. 6),12,NM+,$16.00 ,,,,1947,Street & Smith,
shadow (vol. 7),1,NM+,$16.00 ,,,,1947,Street & Smith,
shadow (vol. 7),2,NM+,$16.00 ,,,,1947,Street & Smith,
shadow (vol. 7),5,NM+,$16.00 ,,,,1947,Street & Smith,
shadow (vol. 7),7,NM,$11.00 ,,,,1947,Street & Smith,
shadow (vol. 7),8,NM+,$16.00 ,,,,1947,Street & Smith,
shadow (vol. 7),10,NM,$11.00 ,,,,1948,Street & Smith,
shadow (vol. 7),11,NM,$11.00 ,,,,1948,Street & Smith,
shadow (vol. 8),3,NM+,$16.00 ,,,,1948,Street & Smith,
shadow (vol. 8),4,NM,$11.00 ,,,,1948,Street & Smith,
shadow (vol. 8),12,NM,$11.00 ,,,,1949,Street & Smith,
shadow (vol. 9),3,NL ,,9.2, ,graded by Greg Manning Auc. not CGC ,1949,Street & Smith,
sheena,5,NM+,$30.00 ,,,,1949,Fiction House,
sheena,6,FN,$15.00 ,,,,1950,Fiction House,
sheena,7,NM+,$30.00 ,,,,1950,Fiction House,
sheena,8,NM+,$30.00 ,,,,1950,Fiction House,
sheena,9,FN,$15.00 ,,,,1950,Fiction House,
sheena,10,NM+,$30.00 ,,,,1950,Fiction House,
sheena,11,NM+,$18.00 ,,,,1951,Fiction House,
sheena,12,NM+,$18.00 ,,,,1951,Fiction House,
sheena,13,NM+,$18.00 ,,,,1951,Fiction House,
sheena,14,NM+,$18.00 ,,,,1951,Fiction House,
sheena,15,NM,$13.00 ,,,,1952,Fiction House,
sheena,16,NM,$18.00 ,,,,1952,Fiction House,
sheena,17,NM,$13.00 ,,,,1952,Fiction House,
sheena,18,NM+,$18.00 ,,,,1952,Fiction House,
sheriff of cochise (mobil giveaway),NN,NM+,$5.00 ,,,,1957,ACG,
shield-wizard,2,NM,$140.00 ,,,,1940,MLJ,
shield-wizard,4,NM,$90.00 ,,,,1941,MLJ,
shield-wizard,5,NM,$75.00 ,,,,1941,MLJ,
shield-wizard,6,NM+,$80.00 ,9,OW-W , ,1941,MLJ,
shield-wizard,8,NM,$100.00 ,,,,1942,MLJ,
shield-wizard,9,NM+,$80.00 ,,,,1942,MLJ,
shield-wizard,10,NM,$100.00 ,,,,1943,MLJ,
shield-wizard,11,NM+,$60.00 ,,,,1943,MLJ,
shield-wizard,13,NM,$45.00 ,,,,1944,MLJ,
ship ahoy,NN,NM+,$5.00 ,,,,1944,Spotlight,
shmoo,4,NM+,$20.00 ,,,,1950,Toby,
shmoo,5,NM+,$20.00 ,,,,1950,Toby,
shock (star),20,VG,$2.00 ,,,,1952,Star,
shock (star),21,FN,$3.00 ,,,,1952,Star,
shock suspense,2,FN,$45.00 ,,,,1952,E.C.,
