Title,Issue #,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
blue bolt vol. 3,1,NM+,$8.00 ,,,,1942,Novelty Press,
blue bolt vol. 3,10,NM,$7.00 ,9.4,W , ,1943,Novelty Press,
blue bolt vol. 3,11,NM+,$8.00 ,9.6,OW-W , ,1943,Novelty Press,
blue bolt vol. 3,12,NM,$7.00 ,9.6,OW-W , ,1943,Novelty Press,
blue bolt vol. 3,2,NM,$7.00 ,9,W , ,1942,Novelty Press,
blue bolt vol. 3,3,G,$2.00 ,,,,1942,Novelty Press,
blue bolt vol. 3,4,NM+,$8.00 ,9,OW , ,1942,Novelty Press,
blue bolt vol. 3,5,NM+,$8.00 ,9.2,OW-W , ,1942,Novelty Press,
blue bolt vol. 3,6,NM+,$8.00 ,8.5,W , ,1942,Novelty Press,
blue bolt vol. 3,7,NM+,$8.00 ,9.8,W , ,1942,Novelty Press,
blue bolt vol. 3,8,NM+,$8.00 ,9.4,W , ,1943,Novelty Press,
blue bolt vol. 3,9,NM+,$8.00 ,9.2,W , ,1943,Novelty Press,
blue bolt vol. 4,10,NM+,$7.00 ,,,,1944,Novelty Press,
blue bolt vol. 4,11,NM,$6.00 ,,,,1944,Novelty Press,
blue bolt vol. 4,12,NM+,$7.00 ,,,,1944,Novelty Press,
blue bolt vol. 4,2,NM+,$7.00 ,,,,1943,Novelty Press,
blue bolt vol. 4,3,NM,$6.00 ,,,,1943,Novelty Press,
blue bolt vol. 4,4,NM,$6.00 ,,,,1943,Novelty Press,
blue bolt vol. 4,5,NM+,$7.00 ,9.6,,,1943,Novelty Press,
blue bolt vol. 4,6,NM+,$7.00 ,9.4,,,1944,Novelty Press,
blue bolt vol. 4,7,NM,$6.00 ,,,,1944,Novelty Press,
blue bolt vol. 4,8,NM+,$7.00 ,,,,1944,Novelty Press,
blue bolt vol. 4,9,NM,$6.00 ,,,,1944,Novelty Press,
blue bolt vol. 5,2,NM,$4.00 ,,,,1944,Novelty Press,
blue bolt vol. 5,3,NM+,$5.00 ,,,,1944,Novelty Press,
blue bolt vol. 5,4,NM+,$5.00 ,,,,1945,Novelty Press,
blue bolt vol. 5,5,NM+,$5.00 ,,,,1945,Novelty Press,
blue bolt vol. 5,6,NM+,$5.00 ,,,,1945,Novelty Press,
blue bolt vol. 5,7,NM+,$5.00 ,,,,1945,Novelty Press,
blue bolt vol. 5,8,NM+,$5.00 ,,,,1945,Novelty Press,
blue bolt vol. 6,1,NM+,$5.00 ,,,,1945,Novelty Press,
blue bolt vol. 6,10,NM,$4.00 ,,,,1946,Novelty Press,
blue bolt vol. 6,2,NM+,$5.00 ,,,,1945,Novelty Press,
blue bolt vol. 6,3,NM+,$5.00 ,,,,1945,Novelty Press,
blue bolt vol. 6,4,NM+,$5.00 ,,,,1945,Novelty Press,
blue bolt vol. 6,5,NM+,$5.00 ,,,,1945,Novelty Press,
blue bolt vol. 6,6,NM+,$5.00 ,,,,1946,Novelty Press,
blue bolt vol. 6,7,NM+,$5.00 ,,,,1946,Novelty Press,
blue bolt vol. 6,8,NM,$4.00 ,,,,1946,Novelty Press,
blue bolt vol. 7,1,NM+,$5.00 ,,,,1946,Novelty Press,
blue bolt vol. 7,10,NM,$4.00 ,,,,1947,Novelty Press,
blue bolt vol. 7,11,NM+,$5.00 ,,,,1947,Novelty Press,
blue bolt vol. 7,12,NM+,$5.00 ,,,,1947,Novelty Press,
blue bolt vol. 7,2,NM+,$5.00 ,,,,1946,Novelty Press,
blue bolt vol. 7,3,NM+,$5.00 ,,,,1946,Novelty Press,
blue bolt vol. 7,4,NM+,$5.00 ,,,,1946,Novelty Press,
blue bolt vol. 7,5,NM+,$5.00 ,,,,1946,Novelty Press,
blue bolt vol. 7,6,NM+,$5.00 ,,,,1946,Novelty Press,
blue bolt vol. 7,7,NM+,$5.00 ,,,,1946,Novelty Press,
blue bolt vol. 7,8,NM+,$5.00 ,,,,1947,Novelty Press,
blue bolt vol. 7,9,NM+,$5.00 ,,,,1947,Novelty Press,
blue bolt vol. 8,1,NM,$3.00 ,,,,1947,Novelty Press,
blue bolt vol. 8,10,NM+,$4.00 ,,,,1948,Novelty Press,
blue bolt vol. 8,11,NM+,$4.00 ,,,,1948,Novelty Press,
blue bolt vol. 8,12,NM+,$4.00 ,,,,1948,Novelty Press,
blue bolt vol. 8,2,NM,$3.00 ,,,,1947,Novelty Press,
blue bolt vol. 8,3,NM,$3.00 ,,,,1947,Novelty Press,
blue bolt vol. 8,4,NM+,$4.00 ,,,,1947,Novelty Press,
blue bolt vol. 8,5,NM+,$4.00 ,,,,1947,Novelty Press,
blue bolt vol. 8,6,NM+,$4.00 ,,,,1947,Novelty Press,
blue bolt vol. 8,7,NM+,$4.00 ,,,,1947,Novelty Press,
blue bolt vol. 8,8,NM+,$4.00 ,,,,1948,Novelty Press,
blue bolt vol. 8,9,NM+,$4.00 ,,,,1948,Novelty Press,
blue bolt vol. 9,1,NM,$3.00 ,,,,1948,Novelty Press,
blue bolt vol. 9,2,NM+,$4.00 ,,,,1948,Novelty Press,
blue bolt vol. 9,3,NM+,$4.00 ,,,,1948,Novelty Press,
blue bolt vol. 9,4,NM+,$4.00 ,,,,1948,Novelty Press,
blue bolt vol. 9,5,NM,$3.00 ,,,,1948,Novelty Press,
blue bolt vol. 9,6,NM+,$4.00 ,,,,1948,Novelty Press,
blue bolt vol. 9,7,NM+,$4.00 ,,,,1949,Novelty Press,
blue bolt vol. 9,8,NM+,$4.00 ,,,,1949,Novelty Press,
blue bolt vol. 9,9,NM+,$4.00 ,,,,1949,Novelty Press,
blue bolt (star publications) ,102,NL ,,9.2,OW-W , ,1949,Star Publications,
blue bolt weird tales,111,NM,$10.00 ,,,,1951,Star Publications,
blue bolt weird tales,112,NM+,$10.00 ,,,,1952,Star Publications,
blue bolt weird tales,113,FN,$15.00 ,,,,1952,Star Publications,
blue bolt weird tales,114,NM+,$10.00 ,,,,1952,Star Publications,
blue bolt weird tales,115,VG,$4.00 ,,,,1952,Star Publications,
blue bolt weird tales,116,NM,$7.00 ,,,,1953,Star Publications,
blue bolt weird tales,118,FN,$11.00 ,,,,1953,Star Publications,
blue circle,1,NM,$10.00 ,,,,1944,Rural Home,
blue circle,2,NM+,$7.00 ,,,,1944,Rural Home,
blue circle,3,NM+,$7.00 ,,,,1944,Rural Home,
blue circle,4,NM+,$7.00 ,,,,1945,Rural Home,
blue circle,5,NM+,$7.00 ,,,,1945,Rural Home,
blue ribbon,1,NM+,$225.00 ,,,,1939,MLJ,
blue ribbon,2,NM+,$110.00 ,,,,1939,MLJ,
blue ribbon,3,NM+,$60.00 ,,,,1940,MLJ,
blue ribbon,4,NM+,$60.00 ,,,,1940,MLJ,
blue ribbon,5,NM+,$60.00 ,,,,1940,MLJ,
blue ribbon,6,NM+,$60.00 ,,,,1940,MLJ,
blue ribbon,7,NM+,$60.00 ,,,,1940,MLJ,
blue ribbon,8,NM+,$60.00 ,,,,1941,MLJ,
blue ribbon,9,NM+,$300.00 ,,,,1941,MLJ,
blue ribbon,10,NM+,$180.00 ,,,,1941,MLJ,
blue ribbon,12,NM,$150.00 ,,,,1941,MLJ,
blue ribbon,13,NM,$150.00 ,,,,1941,MLJ,
blue ribbon,14,NM+,$150.00 ,,,,1941,MLJ,
blue ribbon,15,NM+,$150.00 ,,,,1941,MLJ,
blue ribbon,17,NM,$120.00 ,,,,1941,MLJ,
blue ribbon,18,NM+,$150.00 ,,,,1941,MLJ,
blue ribbon,19,NM+,$100.00 ,,,,1941,MLJ,
blue ribbon,21,NM,$170.00 ,,,,1942,MLJ,
blue ribbon,22,NM+,$100.00 ,,,,1942,MLJ,
bob colt,1,NM,$11.00 ,,,,1950,Fawcett,
bob colt,2,VG,$3.00 ,,,,1951,Fawcett,
bob colt,3,NM,$5.00 ,,,,1951,Fawcett,
bob colt,4,NM,$5.00 ,,,,1951,Fawcett,
bob colt,6,FN,$4.00 ,,,,1951,Fawcett,
bob colt,7,FN,$4.00 ,,,,1951,Fawcett,
bob colt,9,VG,$3.00 ,,,,1952,Fawcett,
bob colt,10,FN,$4.00 ,,,,1952,Fawcett,
bob steele,1,NM,$11.00 ,,,,1950,Fawcett,
bob steele,2,NM+,$7.00 ,,,,1951,Fawcett,
bob steele,3,FN,$4.00 ,,,,1951,Fawcett,
bob steele,4,VG,$3.00 ,,,,1951,Fawcett,
bob steele,5,NM,$5.00 ,,,,1951,Fawcett,
bob steele,6,G,$2.00 ,,,,1951,Fawcett,
bob steele,8,NM,$5.00 ,,,,1952,Fawcett,
bob steele,9,VG,$3.00 ,,,,1952,Fawcett,
bob swift,1,NM+,$4.00 ,,,,1951,Fawcett,
bob swift,2,NM+,$3.00 ,,,,1951,Fawcett,
bob swift,3,NM+,$3.00 ,,,,1951,Fawcett,
bob swift,4,NM+,$3.00 ,,,,1951,Fawcett,
bob swift,5,NM+,$3.00 ,,,,1952,Fawcett,
bobby benson's b-bar-b riders,1,NM+,$25.00 ,,,,1950,Magazine Enterprises,
bobby benson's b-bar-b riders,2,NM,$9.00 ,,,,1950,Magazine Enterprises,
bobby benson's b-bar-b riders,3,NM+,$10.00 ,,,,1950,Magazine Enterprises,
bobby benson's b-bar-b riders,4,NM+,$10.00 ,,,,1950,Magazine Enterprises,
bobby benson's b-bar-b riders,5,NM+,$10.00 ,,,,1951,Magazine Enterprises,
bobby benson's b-bar-b riders,6,NM+,$7.00 ,,,,1951,Magazine Enterprises,
bobby benson's b-bar-b riders,7,NM+,$7.00 ,,,,1951,Magazine Enterprises,
bobby benson's b-bar-b riders,8,NM+,$7.00 ,,,,1951,Magazine Enterprises,
bobby benson's b-bar-b riders,9,NM+,$35.00 ,,,,1951,Magazine Enterprises,
bobby benson's b-bar-b riders,10,NM+,$7.00 ,,,,1951,Magazine Enterprises,
bobby benson's b-bar-b riders,11,VG,$11.00 ,,,,1951,Magazine Enterprises,
bobby benson's b-bar-b riders,12,NM,$5.00 ,,,,1951,Magazine Enterprises,
bobby benson's b-bar-b riders,13,NM+,$7.00 ,,,,1952,Magazine Enterprises,
bobby benson's b-bar-b riders,14,NM+,$7.00 ,,,,1952,Magazine Enterprises,
bobby benson's b-bar-b riders,15,NM+,$7.00 ,,,,1952,Magazine Enterprises,
bobby benson's b-bar-b riders,16,VG,$3.00 ,,,,1952,Magazine Enterprises,
bobby benson's b-bar-b riders,18,G,$2.00 ,,,,1952,Magazine Enterprises,
bobby comics,1,NM,$3.00 ,,,,1946,Universal Phoenix,
bomber comics,1,NM+,$18.00 ,,,,1944,Elliot Publications,
bomber comics,2,NM+,$10.00 ,,,,1944,Elliot Publications,
bomber comics,3,NM+,$10.00 ,,,,1944,Elliot Publications,
bomber comics,4,NM+,$10.00 ,,,,1944,Elliot Publications,
book of all comics (192 pages 1944),NN,NM,$12.00 ,,,,1945,Fox,
book of comics,NN,NM,$12.00 ,,,,1944,Fox,
boots & saddles (fc),919,NM+,$3.00 ,,,,1958,Dell,
boots & saddles (fc),1029,NM+,$3.00 ,,,,1959,Dell,
boots and her buddies,5,NM+,$5.00 ,,,,1948,Standard,
boots and her buddies,6,NM+,$5.00 ,,,,1948,Standard,
boots and her buddies,7,NM+,$5.00 ,,,,1949,Standard,
boots and her buddies,8,NM+,$5.00 ,,,,1949,Standard,
boots and her buddies,9,NM+,$20.00 ,,,,1949,Standard,
border patrol,2,NM+,$3.00 ,,,,1951,P.L. Publishing,
border patrol,3,NM+,$3.00 ,,,,1951,P.L. Publishing,
bouncer,11,NM+,$20.00 ,,,,1944,Fox,
bouncer,12,NM+,$20.00 ,,,,1944,Fox,
bouncer,13,NM+,$20.00 ,,,,1944,Fox,
bouncer,NN,NM+,$20.00 ,,,,1944,Fox,
bounty guns (fc),739,NM+,$3.00 ,,,,1956,Dell,
boy comics ,3,FN ,$150.00 ,8,OW-W , ,1942,Lev Gleason,
boy comics ,4,NM ,$110.00 ,9.4,W ,Old grade VF/NM9.0 ,1942,Lev Gleason,
boy comics,5,FN,$65.00 ,,,,1942,Lev Gleason,
boy comics,6,NM,$105.00 ,,,,1942,Lev Gleason,
boy comics,7,NM+,$110.00 ,,,,1942,Lev Gleason,
boy comics,8,NM+,$110.00 ,,,,1943,Lev Gleason,
boy comics,9,NM+,$110.00 ,,,,1943,Lev Gleason,
boy comics,10,NM+,$110.00 ,,,,1943,Lev Gleason,
boy comics,11,NM+,$65.00 ,,,,1943,Lev Gleason,
boy comics,12,NM,$40.00 ,,,,1943,Lev Gleason,
boy comics,13,NM+,$55.00 ,,,,1943,Lev Gleason,
boy comics,14,NM+,$55.00 ,,,,1944,Lev Gleason,
boy comics,15,NM+,$55.00 ,,,,1944,Lev Gleason,
boy comics,16,NM+,$70.00 ,,,,1944,Lev Gleason,
boy comics ,17,NM ,$30.00 ,7.5,W ,Old grade VG 4.0 ,1944,Lev Gleason,
boy comics,18,NM+,$45.00 ,,,,1944,Lev Gleason,
boy comics,19,NM,$30.00 ,,,,1944,Lev Gleason,
boy comics,20,NM,$30.00 ,,,,1945,Lev Gleason,
boy comics,21,NM,$15.00 ,,,,1945,Lev Gleason,
boy comics,22,NM+,$50.00 ,,,,1945,Lev Gleason,
boy comics,23,NM,$15.00 ,,,,1945,Lev Gleason,
boy comics,24,NM,$15.00 ,,,,1945,Lev Gleason,
boy comics,25,NM,$15.00 ,,,,1945,Lev Gleason,
boy comics,26,NM+,$20.00 ,,,,1946,Lev Gleason,
boy comics,27,NM,$15.00 ,,,,1946,Lev Gleason,
boy comics,28,NM,$15.00 ,,,,1946,Lev Gleason,
boy comics,29,NM,$15.00 ,,,,1946,Lev Gleason,
boy comics,30,NM+,$35.00 ,,,,1946,Lev Gleason,
boy comics,31,NM,$10.00 ,,,,1946,Lev Gleason,
boy comics,32,NM,$10.00 ,,,,1947,Lev Gleason,
boy comics,33,NM,$10.00 ,,,,1947,Lev Gleason,
boy comics,34,NM+,$16.00 ,,,,1947,Lev Gleason,
boy comics,35,VG,$5.00 ,,,,1947,Lev Gleason,
boy comics,36,FN,$8.00 ,,,,1947,Lev Gleason,
boy comics,37,NM,$10.00 ,,,,1947,Lev Gleason,
boy comics,38,NM+,$16.00 ,,,,1947,Lev Gleason,
boy comics,39,NM,$10.00 ,,,,1947,Lev Gleason,
boy comics,40,NM,$10.00 ,,,,1947,Lev Gleason,
boy comics,41,VG,$4.00 ,,,,1947,Lev Gleason,
boy comics,42,G,$3.00 ,,,,1947,Lev Gleason,
boy comics,43,VG,$4.00 ,,,,1947,Lev Gleason,
boy comics,45,NM+,$11.00 ,,,,1948,Lev Gleason,
boy comics,46,FN,$5.00 ,,,,1948,Lev Gleason,
boy comics,47,VG,$4.00 ,,,,1948,Lev Gleason,
boy comics,48,G,$3.00 ,,,,1948,Lev Gleason,
boy comics,49,VG,$4.00 ,,,,1948,Lev Gleason,
boy comics,50,VG,$4.00 ,,,,1949,Lev Gleason,
boy comics,51,VG,$3.00 ,,,,1950,Lev Gleason,
boy comics,56,FN,$4.00 ,,,,1950,Lev Gleason,
boy comics,57,VG,$3.00 ,,,,1950,Lev Gleason,
boy comics,61,NM,$8.00 ,,,,1951,Lev Gleason,
boy commandos,1,NM+,$450.00 ,9.4,W , ,1942,National,
boy commandos,2,NM+,$225.00 ,9.4,W , ,1943,National,
boy commandos,3,NM+,$110.00 ,9.4,OW-W , ,1943,National,
boy commandos,4,NM+,$90.00 ,,,,1943,National,
boy commandos,5,NM+,$70.00 ,,,,1943,National,
boy commandos,7,NM+,$55.00 ,9.6,OW-W , ,1944,National,
boy commandos,8,NM+,$55.00 ,9.4,OW-W , ,1944,National,
boy commandos,9,NM,$40.00 ,8.5,OW-W , ,1944,National,
boy commandos,10,NM+,$55.00 ,9.6,OW-W , ,1945,National,
boy commandos,11,NM+,$30.00 ,9.6,OW-W , ,1945,National,
boy commandos,12,NM+,$35.00 ,,,,1945,National,
boy commandos,13,NM+,$30.00 ,9.6,OW-W , ,1945,National,
boy commandos,14,NM,$20.00 ,,,,1946,National,
boy commandos,15,NM+,$35.00 ,,,,1946,National,
boy commandos,16,NM+,$30.00 ,,,,1946,National,
boy commandos,17,NM+,$30.00 ,9.4,W , ,1946,National,
boy commandos,18,NM+,$30.00 ,,,,1946,National,
boy commandos,19,NM+,$30.00 ,,,,1947,National,
boy commandos,20,NM+,$30.00 ,,,,1947,National,
boy commandos,21,NM+,$15.00 ,,,,1947,National,
boy commandos,22,NM+,$15.00 ,8.5,W , ,1947,National,
boy commandos,23,NM+,$30.00 ,,,,1947,National,
boy commandos,24,G,$3.00 ,,,,1947,National,
boy commandos,25,NM+,$15.00 ,,,,1948,National,
boy commandos,26,NM,$12.00 ,,,,1948,National,
boy commandos,27,NM+,$15.00 ,9.2,OW-W , ,1948,National,
boy commandos,28,NM+,$15.00 ,9.4,OW-W , ,1948,National,
boy commandos,30,NM,$12.00 ,,,,1948,National,
boy commandos,31,FN,$6.00 ,,,,1949,National,
boy commandos,32,NM+,$10.00 ,,,,1949,National,
boy commandos,33,NM,$10.00 ,,,,1949,National,
boy commandos,34,NM+,$13.00 ,,,,1949,National,
boy commandos,35,FN,$6.00 ,,,,1949,National,
boy commandos,36,NM,$10.00 ,,,,1949,National,
boy detective (avon),1,NM+,$15.00 ,,,,1951,Avon,
boy detective (avon),2,NM,$5.00 ,,,,1951,Avon,
boy detective (avon),3,FN,$4.00 ,,,,1952,Avon,
boy detective (avon),4,FN,$4.00 ,,,,1952,Avon,
boy loves girl,27,VG,$2.00 ,,,,1952,Lev Gleason,
boy loves girl,29,VG,$2.00 ,,,,1952,Lev Gleason,
boy meets girl,1,FN,$3.00 ,,,,1950,Lev Gleason,
boy meets girl,5,FN,$2.00 ,,,,1950,Lev Gleason,
boy meets girl,6,G,$2.00 ,,,,1950,Lev Gleason,
boy meets girl,16,VG,$2.00 ,,,,1951,Lev Gleason,
boy meets girl,20,FN,$2.00 ,,,,1952,Lev Gleason,
boy meets girl,21,FN,$2.00 ,,,,1952,Lev Gleason,
boys ranch,1,NM+,$125.00 ,,,,1950,Harvey ,
boys ranch,3,NM,$40.00 ,,,,1950,Harvey ,
boys ranch,4,NM,$30.00 ,,,,1951,Harvey ,
boys ranch,5,NM,$24.00 ,,,,1951,Harvey ,
boys' ranch ,6,NM+ ,$30.00 ,8.5,OW-W , ,1951,Harvey ,
brand of empire (fc),771,NM+,$3.00 ,,,,1957,Dell,
brave eagle (fc),705,NM+,$3.00 ,,,,1956,Dell,
brave eagle (fc),929,NM,$2.00 ,,,,1958,Dell,
brenda starr ,1,NL ,$10.00 ,8.5,W ,Vol.1 N13 ,1947,Four Star,
brenda starr ,2,NL ,$15.00 ,9.4,OW ,Vol.1 N14 ,1948,Four Star,
brenda starr ,3,NM+ ,$15.00 ,9.2,OW-W ,Slight (P) small tear seals on last 3 pages ,1948,Superior,
brenda starr ,4,NM+ ,$15.00 ,8.5,OW-W , ,1948,Superior,
brenda starr ,5,NM+ ,$15.00 ,9.2,W , ,1948,Superior,
brenda starr ,6,NM+ ,$15.00 ,8,OW-W , ,1949,Superior,
brenda starr ,7,NM ,$10.00 ,8,OW-W , ,1949,Superior,
brenda starr ,8,NM+ ,$15.00 ,9.2,OW-W , ,1949,Superior,
brenda starr ,9,NM+ ,$15.00 ,9.6,OW-W , ,1949,Superior,
brenda starr ,10,NM+ ,$15.00 ,9.8,OW-W , ,1949,Superior,
brenda starr ,11,NM+ ,$15.00 ,9.2,W , ,1949,Superior,
brick bradford,5,NM+,$15.00 ,,,,1948,Standard,
brick bradford,6,NM+,$15.00 ,,,,1948,Standard,
brick bradford,7,NM+,$15.00 ,,,,1949,Standard,
brick bradford,8,NM+,$15.00 ,,,,1949,Standard,
broadway romances,1,NM,$5.00 ,,,,1950,Quality,
broadway romances,3,FN,$2.00 ,,,,1950,Quality,
broadway romances,4,VG,$2.00 ,,,,1950,Quality,
broken arrow (fc),855,NM+,$3.00 ,,,,1957,Dell,
broncho bill,2,NM,$7.00 ,,,,1947,Standard,
broncho bill,5,NM+,$7.00 ,,,,1947,Standard,
broncho bill,6,NM,$5.00 ,,,,1948,Standard,
broncho bill,7,NM,$5.00 ,,,,1948,Standard,
broncho bill,8,NM,$5.00 ,,,,1948,Standard,
broncho bill ,9,NM+ ,$7.00 ,9.8, , ,1949,Standard,
broncho bill ,10,NM+ ,$7.00 ,9.4, ,Graded by Metropoliscomics.com not CGC ,1949,Standard,
broncho bill ,11,NM+ ,$5.00 ,9.4, ,Graded by Metropoliscomics.com not CGC ,1949,Standard,
broncho bill,12,NM,$4.00 ,,,,1949,Standard,
broncho bill,13,NM+,$5.00 ,,,,1950,Standard,
broncho bill,14,NM,$4.00 ,,,,1950,Standard,
broncho bill,15,NM+,$5.00 ,,,,1950,Standard,
broncho bill,16,NM+,$5.00 ,,,,1950,Standard,
bruce gentry,1,NM+,$20.00 ,,,,1948,Superior,
bruce gentry ,2,NM+ ,$16.00 ,9,OW , ,1948,Superior,
bruce gentry ,3,NM+ ,$16.00 ,8.5,OW-W ,Old grade VF/NM 9.0 ,1949,Superior,
bruce gentry,4,NM+,$13.00 ,,,,1949,Superior,
bruce gentry,5,NM,$10.00 ,,,,1949,Superior,
bruce gentry,6,NM+,$13.00 ,,,,1949,Superior,
bruce gentry,7,NM+,$13.00 ,,,,1949,Superior,
bruce gentry,8,NM+,$13.00 ,,,,1949,Superior,
buccaneers,19,NM+,$18.00 ,,,,1950,Quality,
buccaneers,20,FN,$8.00 ,,,,1950,Quality,
buccaneers,21,FN,$10.00 ,,,,1950,Quality,
buccaneers,22,FN,$4.00 ,,,,1950,Quality,
buccaneers,23,FN,$8.00 ,,,,1950,Quality,
buccaneers,24,VG,$3.00 ,,,,1950,Quality,
buccaneers ,25,NM ,$6.00 ,9,OW ,Old grade VF8.0 ,1951,Quality,
buccaneers,26,NM,$6.00 ,,,,1951,Quality,
buccaneers,27,NM,$10.00 ,,,,1951,Quality,
buck jones,2,NM+,$5.00 ,,,,1951,Dell,
buck jones,3,NM+,$4.00 ,,,,1951,Dell,
buck jones,4,NM+,$4.00 ,,,,1951,Dell,
buck jones,5,NM+,$4.00 ,,,,1952,Dell,
buck jones,6,NM+,$4.00 ,,,,1952,Dell,
buck jones,7,VG,$2.00 ,,,,1952,Dell,
buck jones,8,FN,$3.00 ,,,,1952,Dell,
buck jones (fc),299,NM+,$15.00 ,,,,1950,Dell,
buck jones (fc),460,FN,$3.00 ,,,,1953,Dell,
buck jones (fc),589,NM,$4.00 ,,,,1954,Dell,
buck jones (fc),652,NM,$4.00 ,,,,1955,Dell,
buck jones (fc),733,NM+,$4.00 ,,,,1956,Dell,
buck jones (fc),850,NM+,$4.00 ,,,,1957,Dell,
buck rogers,1,NM+,$350.00 ,,,,1940,Eastern Color,
buck rogers,2,NM+,$240.00 ,9.8,W , ,1941,Eastern Color,
buck rogers,3,NM,$120.00 ,9.6,W , ,1941,Eastern Color,
buck rogers,4,NM+,$170.00 ,9.6,OW-W , ,1942,Eastern Color,
buck rogers,5,NM+,$160.00 ,9.6,OW-W , ,1943,Eastern Color,
buck rogers,6,NM,$110.00 ,9.4,OW-W , ,1943,Eastern Color,
buck rogers (toby),100,NM,$12.00 ,,,,1951,Toby,
buck rogers (toby),101,NM,$12.00 ,,,,1951,Toby,
buckskin (fc),1107,NM,$3.00 ,,,,1960,Dell,
buffalo bill (super western),2,NM+,$3.00 ,,,,1950,Youthful,
buffalo bill (super western),3,NM+,$3.00 ,,,,1950,Youthful,
buffalo bill (super western),4,NM+,$3.00 ,,,,1951,Youthful,
buffalo bill (super western),5,NM+,$3.00 ,,,,1951,Youthful,
buffalo bill (super western),6,NM+,$3.00 ,,,,1951,Youthful,
buffalo bill (super western),7,NM+,$3.00 ,,,,1951,Youthful,
buffalo bill (super western),8,NM+,$3.00 ,,,,1951,Youthful,
buffalo bill (super western),9,NM+,$3.00 ,,,,1951,Youthful,
buffalo bill jr,7,NM+,$3.00 ,,,,1958,Dell,
buffalo bill jr,8,NM+,$3.00 ,,,,1958,Dell,
buffalo bill jr,9,NM+,$3.00 ,,,,1958,Dell,
buffalo bill jr. (fc),673,NM+,$3.00 ,,,,1956,Dell,
buffalo bill jr. (fc),742,NM+,$3.00 ,,,,1956,Dell,
buffalo bill jr. (fc),766,NM+,$3.00 ,,,,1957,Dell,
buffalo bill jr. (fc),798,NM+,$3.00 ,,,,1957,Dell,
buffalo bill jr. (fc),856,NM+,$3.00 ,,,,1957,Dell,
buffalo bill picture stories,1,NM,$4.00 ,,,,1949,Street & Smith,
buffalo bill picture stories,2,NM+,$4.00 ,,,,1949,Street & Smith,
bulletman ,1,NM ,$270.00 ,8,OW , ,1941,Fawcett,
bulletman,2,NM+,$180.00 ,9.4,OW , ,1941,Fawcett,
bulletman,3,NM+,$150.00 ,,,,1942,Fawcett,
bulletman,4,NM+,$120.00 ,,,,1942,Fawcett,
bulletman,5,NM+,$120.00 ,,,,1942,Fawcett,
bulletman,6,NM+,$100.00 ,,,,1942,Fawcett,
bulletman,7,NM,$75.00 ,9.8,OW-W , ,1942,Fawcett,
bulletman,8,NM+,$100.00 ,,,,1942,Fawcett,
bulletman,9,NM+,$100.00 ,9.4,W ,Old grade NM-9.2 ,1942,Fawcett,
bulletman,10,NM+,$100.00 ,,,,1942,Fawcett,
bulletman,11,NM,$65.00 ,9.8,W ,Qualified ,1943,Fawcett,
bulletman,12,NM+,$80.00 ,9.2,OW-W ,6 siamese pages ,1943,Fawcett,
bulletman,14,NM+,$80.00 ,,,,1946,Fawcett,
bulletman,15,NM,$65.00 ,,,,1946,Fawcett,
bulletman,16,FN,$40.00 ,,,,1946,Fawcett,
bull's eye,1,NM,$60.00 ,,,,1954,Mainline,
bull's eye (chesler),11,NM+,$25.00 ,,,,1944,Harry A. Chesler,
buster brown comic book,1,NM,$11.00 ,,,,1945,Brown Shoe Co.,
buster brown comic book,2,FR,$2.00 ,,,,1945,Brown Shoe Co.,
buster brown comic book,3,FN,$4.00 ,,,,1946,Brown Shoe Co.,
buster brown comic book,4,G,$2.00 ,,,,1946,Brown Shoe Co.,
buster brown comic book,5,FR,$2.00 ,,,,1946,Brown Shoe Co.,
buster brown comic book,6,FN,$4.00 ,,,,1946,Brown Shoe Co.,
buster brown comic book,7,VG,$3.00 ,,,,1947,Brown Shoe Co.,
buster brown comic book,8,NM,$5.00 ,,,,1947,Brown Shoe Co.,
buster brown comic book,9,G,$2.00 ,,,,1947,Brown Shoe Co.,
buster brown comic book,10,VG,$2.00 ,,,,1947,Brown Shoe Co.,
buster brown comic book,12,VG,$2.00 ,,,,1948,Brown Shoe Co.,
buster brown comic book,13,VG,$2.00 ,,,,1948,Brown Shoe Co.,
buster brown comic book,14,VG,$2.00 ,,,,1948,Brown Shoe Co.,
buster brown comic book,16,G,$2.00 ,,,,1949,Brown Shoe Co.,
buster brown comic book,17,VG,$2.00 ,,,,1949,Brown Shoe Co.,
buster brown comic book,18,VG,$2.00 ,,,,1949,Brown Shoe Co.,
buster brown comic book,19,FN,$3.00 ,,,,1950,Brown Shoe Co.,
buster brown comic book,20,FR,$2.00 ,,,,1950,Brown Shoe Co.,
buster brown comic book,22,G,$2.00 ,,,,1950,Brown Shoe Co.,
buster brown comic book,23,VG,$2.00 ,,,,1951,Brown Shoe Co.,
buster brown comic book,24,VG,$2.00 ,,,,1951,Brown Shoe Co.,
buster brown comic book,25,VG,$3.00 ,,,,1951,Brown Shoe Co.,
buster brown comic book,26,FN,$3.00 ,,,,1952,Brown Shoe Co.,
buster brown comic book,27,VG,$2.00 ,,,,1952,Brown Shoe Co.,
buster brown comic book,28,NM,$4.00 ,,,,1952,Brown Shoe Co.,
buster brown comic book,29,G,$2.00 ,,,,1952,Brown Shoe Co.,
