title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher
marvel mystery,65,NM+,$100.00 ,,,,,
marvel mystery,66,NM+,$100.00 ,,,,,
marvel mystery,69,NM,$80.00 ,,,,,
marvel mystery,70,NM,$80.00 ,,,,,
marvel mystery,71,NM+,$75.00 ,,,,,
marvel mystery,72,NM+,$75.00 ,,,,,
marvel mystery,73,FN,$35.00 ,,,,,
marvel mystery,74,NM+,$75.00 ,,,,,
marvel mystery,75,NM+,$75.00 ,,,,,
marvel mystery,76,NM+,$75.00 ,,,,,
marvel mystery,77,NM+,$75.00 ,,,,,
marvel mystery,78,NM+,$75.00 ,,,,,
marvel mystery,79,NM+,$75.00 ,,,,,
marvel mystery,80,NM+,$75.00 ,,,,,
marvel mystery,81,NM+,$75.00 ,,,,,
marvel mystery,82,NM+,$125.00 ,,,,,
marvel mystery,83,NM+,$75.00 ,,,,,
marvel mystery,84,NM,$90.00 ,,,,,
marvel mystery,85,NM,$60.00 ,,,,,
marvel mystery,86,NM,$60.00 ,,,,,
marvel mystery,87,NM+,$75.00 ,,,,,
marvel mystery,88,NM+,$75.00 ,,,,,
marvel mystery,89,NM+,$75.00 ,,,,,
marvel mystery,90,NM+,$75.00 ,,,,,
marvel mystery,91,NM,$75.00 ,,,,,
marvel mystery,92,NM+,$125.00 ,,,,,
marvel mystery comics ,62,NM ,,8.5,OW-W , ,1945,Timely
marvel mystery comics ,89,NM+ ,,8.5,W , ,1948,Timely
marvel tales,93,FN,$18.00 ,,,,,
marvel tales,94,NM+,$18.00 ,,,,,
marvel tales,95,NM+,$18.00 ,,,,,
marvel tales,96,NM+,$18.00 ,,,,,
marvel tales,97,NM+,$18.00 ,,,,,
marvel tales,98,NM+,$18.00 ,,,,,
marvel tales,99,NM,$15.00 ,,,,,
marvel tales,100,FN,$10.00 ,,,,,
marvel tales,103,FN,$7.00 ,,,,,
marvel tales,104,NM,$2.00 ,,,,,
marvel tales,106,VG,$4.00 ,,,,,
marvel tales,107,FN,$7.00 ,,,,,
marvel tales,109,G,$2.00 ,,,,,
marvel tales,110,NM,$10.00 ,,,,,
marvel tales,111,VG,$4.00 ,,,,,
marvel tales,112,VG,$4.00 ,,,,,
marvel tales,115,NM,$10.00 ,,,,,
marvel tales,117,G,$2.00 ,,,,,
marvels of science,1,NM+,$10.00 ,,,,,
marvels of science,3,NM+,$5.00 ,,,,,
mary marvel,1,NM+,$150.00 ,,,,,
mary marvel,2,NM+,$80.00 ,,,,,
mary marvel,3,NM+,$75.00 ,,,,,
mary marvel,7,NM+,$40.00 ,,,,,
mary marvel,8,NM+,$40.00 ,,,,,
mary marvel,9,NM+,$30.00 ,,,,,
mary marvel,10,NM+,$30.00 ,,,,,
mary marvel,11,FN,$12.00 ,,,,,
mary marvel,12,FN,$12.00 ,,,,,
mary marvel,14,NM,$18.00 ,,,,,
mary marvel,16,NM,$18.00 ,,,,,
mary marvel,17,FN,$12.00 ,,,,,
mary marvel,18,VG,$8.00 ,,,,,
mary marvel,19,FN,$12.00 ,,,,,
mary marvel,20,FN,$12.00 ,,,,,
mary marvel,24,NM,$13.00 ,,,,,
mary marvel,25,FN,$9.00 ,,,,,
mary marvel,26,FN,$9.00 ,,,,,
mary marvel,27,FN,$9.00 ,,,,,
mary marvel comics ,2,NM+ ,,9.6,OW-W ,Old grade VF+8.5 White ,1946,Fawcett
mary marvel comics ,3,NM+ ,,9.6,OW ,Old grade NM 9.4 White ,1946,Fawcett
mary marvel comics ,19,FN ,,7, , , ,Fawcett
mask,1,NM+,$30.00 ,,,,,
mask,2,NM+,$25.00 ,,,,,
mask comics ,1,NM+ ,,9.4,OW-W ,Slight (A) Small amount of color touch on cover ,1945,Rural Home
masked bandit,NN,FR,$2.00 ,,,,,
masked marvel,1,NM+,$90.00 ,,,,,
masked marvel,2,NM+,$45.00 ,,,,,
masked marvel,3,FN,$30.00 ,,,,,
masked raider,2,NM+,$3.00 ,,,,,
masked raider,4,NM+,$3.00 ,,,,,
masked ranger,2,FN,$4.00 ,,,,,
masked ranger,8,NM,$5.00 ,,,,,
master comics,7,NM+,$300.00 ,,,,,
master comics,8,NM+,$160.00 ,,,,,
master comics,9,FN,$75.00 ,,,,,
master comics,10,NM+,$140.00 ,,,,,
master comics,12,NM,$135.00 ,,,,,
master comics,13,NM+,$270.00 ,,,,,
master comics,14,NM+,$180.00 ,,,,,
master comics,15,NM+,$180.00 ,,,,,
master comics,16,NM+,$180.00 ,,,,,
master comics,17,NM,$135.00 ,,,,,
master comics,18,NM,$135.00 ,,,,,
master comics,19,NM,$135.00 ,,,,,
master comics,20,NM+,$180.00 ,,,,,
master comics,21,NM+,$750.00 ,,,,,
master comics,22,NM+,$600.00 ,,,,,
master comics,23,NM,$330.00 ,,,,,
master comics,24,NM+,$180.00 ,,,,,
master comics,25,NM+,$180.00 ,,,,,
master comics,26,NM+,$180.00 ,,,,,
master comics,27,NM+,$180.00 ,,,,,
master comics,28,NM+,$180.00 ,,,,,
master comics,29,NM+,$180.00 ,,,,,
master comics,30,NM+,$180.00 ,,,,,
master comics,31,NM+,$130.00 ,,,,,
master comics,32,NM+,$130.00 ,,,,,
master comics,33,NM+,$130.00 ,,,,,
master comics,34,NM+,$130.00 ,,,,,
master comics,35,NM+,$130.00 ,,,,,
master comics,36,NM,$80.00 ,,,,,
master comics,37,FN,$50.00 ,,,,,
master comics,38,FN,$50.00 ,,,,,
master comics,39,FN,$50.00 ,,,,,
master comics,40,NM+,$100.00 ,,,,,
master comics,41,NM+,$120.00 ,,,,,
master comics,42,NM+,$60.00 ,,,,,
master comics,43,NM+,$60.00 ,,,,,
master comics,44,NM,$15.00 ,,,,,
master comics,45,NM+,$60.00 ,,,,,
master comics,46,NM+,$60.00 ,,,,,
master comics,47,NM+,$60.00 ,,,,,
master comics,48,NM+,$60.00 ,,,,,
master comics,49,NM+,$60.00 ,,,,,
master comics,50,NM+,$35.00 ,,,,,
master comics,51,NM+,$20.00 ,,,,,
master comics,52,NM,$15.00 ,,,,,
master comics,53,NM,$15.00 ,,,,,
master comics,54,NM+,$20.00 ,,,,,
master comics,55,NM+,$20.00 ,,,,,
master comics,56,NM+,$20.00 ,,,,,
master comics,57,NM+,$20.00 ,,,,,
master comics,58,NM+,$20.00 ,,,,,
master comics,59,NM+,$24.00 ,,,,,
master comics,60,NM+,$24.00 ,,,,,
master comics,61,NM+,$24.00 ,,,,,
master comics,62,NM+,$24.00 ,,,,,
master comics,63,NM+,$20.00 ,,,,,
master comics,64,NM+,$20.00 ,,,,,
master comics,65,NM+,$20.00 ,,,,,
master comics,66,NM+,$20.00 ,,,,,
master comics,67,NM+,$20.00 ,,,,,
master comics,68,NM+,$20.00 ,,,,,
master comics,69,NM+,$20.00 ,,,,,
master comics,70,NM+,$20.00 ,,,,,
master comics,71,NM,$20.00 ,,,,,
master comics,72,NM,$15.00 ,,,,,
master comics,73,NM,$15.00 ,,,,,
master comics,74,NM,$15.00 ,,,,,
master comics,75,NM+,$20.00 ,,,,,
master comics,76,NM,$15.00 ,,,,,
master comics,77,NM,$15.00 ,,,,,
master comics,78,NM+,$20.00 ,,,,,
master comics,79,NM+,$20.00 ,,,,,
master comics,80,NM+,$20.00 ,,,,,
master comics,81,NM+,$16.00 ,,,,,
master comics,82,NM+,$16.00 ,,,,,
master comics,83,NM+,$16.00 ,,,,,
master comics,84,NM+,$16.00 ,,,,,
master comics,85,NM,$13.00 ,,,,,
master comics,86,NM+,$16.00 ,,,,,
master comics,87,NM+,$16.00 ,,,,,
master comics,88,NM+,$16.00 ,,,,,
master comics,89,NM+,$16.00 ,,,,,
master comics,90,NM+,$16.00 ,,,,,
master comics,91,NM+,$16.00 ,,,,,
master comics,92,NM,$13.00 ,,,,,
master comics,93,NM+,$16.00 ,,,,,
master comics,94,NM+,$16.00 ,,,,,
master comics,95,NM,$13.00 ,,,,,
master comics,96,NM,$13.00 ,,,,,
master comics,97,NM+,$16.00 ,,,,,
master comics,98,NM+,$16.00 ,,,,,
master comics,99,NM,$13.00 ,,,,,
master comics,100,FN,$9.00 ,,,,,
master comics,101,BN,$9.00 ,,,,,
master comics,102,FN,$6.00 ,,,,,
master comics,103,VG,$7.00 ,,,,,
master comics,104,FN,$6.00 ,,,,,
master comics,105,NM,$9.00 ,,,,,
master comics,108,NM+,$10.00 ,,,,,
master comics,109,FN,$5.00 ,,,,,
master comics,110,NM,$7.00 ,,,,,
master comics,112,FN,$5.00 ,,,,,
master comics,113,FN,$5.00 ,,,,,
master comics,114,VG,$3.00 ,,,,,
master comics,115,FN,$5.00 ,,,,,
master comics,116,NM,$7.00 ,,,,,
master comics,117,NM,$7.00 ,,,,,
master comics,118,G,$2.00 ,,,,,
master comics,120,FN,$5.00 ,,,,,
master comics,121,FN,$5.00 ,,,,,
master comics,122,FN,$5.00 ,,,,,
master comics,123,NM,$7.00 ,,,,,
master comics,124,FN,$5.00 ,,,,,
master comics,128,NM,$7.00 ,,,,,
master comics,130,NM,$7.00 ,,,,,
master comics,132,FN,$5.00 ,,,,,
master comics,133,FN,$5.00 ,,,,,
master comics ,28,NM+ ,,9.2,OW-W , ,1942,Fawcett
master comics ,31,NM+ ,,9.4,W , ,1942,Fawcett
master comics ,34,NM+ ,,9.6,W , ,1942,Fawcett
master comics ,35,NM+ ,,9.6,W , ,1943,Fawcett
master comics ,37,FN ,,9.2,OW-W , ,1943,Fawcett
master comics ,39,FN ,,9,W , ,1943,Fawcett
master comics ,42,NM+ ,,9.8,OW-W , ,1943,Fawcett
master comics ,45,NM+ ,,9.2,OW-W , , ,Fawcett
master comics ,48,NM+ ,,9.6, , , ,Fawcett
master comics ,55,NM+ ,,9.4,OW-W , ,1944,Fawcett
master comics ,68,NM+ ,,9.4,W , , ,Fawcett
master comics ,69,NM+ ,,9.8,W , ,1946,Fawcett
master comics ,75,NM+ ,,9.4,OW-W , , ,Fawcett
master comics ,76,NM ,,9.4,OW , ,1947,Fawcett
master comics ,78,NM+ ,,9.6,W , ,1947,Fawcett
master comics ,82,NM+ ,,9.6,W , ,1947,Fawcett
master comics ,83,NM+ ,,9.6,W , ,1947,Fawcett
master comics ,84,NM+ ,,9.2,W , ,1947,Fawcett
master comics ,95,NM ,,9.2,OW-W , ,1948,Fawcett
master comics ,96,NM ,,9.2,OW-W , , ,Fawcett
master comics ,101,Missing? ,,9.6,W , ,1949,Fawcett
master comics ,109,Missing? ,,9.2,OW , ,1949,Fawcett
master comics ,115,Missing? ,,7,OW-W , ,1951,Fawcett
master comics ,117,Missing? ,,7.5,OW-W , ,1951,Fawcett
master comics ,123,Missing? ,,7,W , ,1951,Fawcett
matt slade,3,NM+,$5.00 ,,,,,
maverick,7,NM,$4.00 ,,,,,
maverick,9,NM,$4.00 ,,,,,
maverick,13,NM,$4.00 ,,,,,
maverick (fc),892,NM+,$5.00 ,,,,,
max brano's silvertop (fc),491,VG,$5.00 ,,,,,
max brano's silvertop (fc),608,NM+,$6.00 ,,,,,
mel allen,5,FN,$4.00 ,,,,,
men against crime,3,NM+,$5.00 ,,,,,
men against crime,4,VG,$2.00 ,,,,,
men against crime,5,FN,$3.00 ,,,,,
men against crime,6,G,$2.00 ,,,,,
men against crime,7,FN,$3.00 ,,,,,
menace,1,NM,$6.00 ,,,,,
menace,3,FN,$3.00 ,,,,,
menace,7,FN,$3.00 ,,,,,
men's adventures,7,FN,$3.00 ,,,,,
men's adventures,22,FN,$3.00 ,,,,,
merry comics,NN,NM,NP,,,,,
meteor comics,1,NM,$6.00 ,,,,,
mickey finn,5,NM,$4.00 ,,,,,
mickey finn,6,FN,$3.00 ,,,,,
mickey finn,8,NM,$4.00 ,,,,,
mickey finn,9,FN,$3.00 ,,,,,
mickey finn,10,FN,$3.00 ,,,,,
mickey finn,12,FN,$3.00 ,,,,,
mickey mouse magazine,V2 6,NM,$50.00 ,,,,,
mighty mouse comics ,1,Missing? ,,9.4,OW-W , ,1946,Timely
mike barnett,1,NM,$5.00 ,,,,,
mike barnett,2,NM+,$5.00 ,,,,,
mike barnett,3,NM,$4.00 ,,,,,
mike barnett,4,NM+,$5.00 ,,,,,
mike barnett,5,NM,$12.00 ,,,,,
military comics,1,NM+,$900.00 ,,,,,
military comics,2,NM+,$360.00 ,,,,,
military comics,3,NM+,$270.00 ,,,,,
military comics,4,NM+,$200.00 ,,,,,
military comics,5,NM+,$150.00 ,,,,,
military comics,6,NM+,$140.00 ,,,,,
military comics,7,NM+,$140.00 ,,,,,
military comics,8,NM+,$140.00 ,,,,,
military comics,9,NM,$110.00 ,,,,,
military comics,10,NM+,$140.00 ,,,,,
military comics,11,NM,$90.00 ,,,,,
military comics,12,NM+,$120.00 ,,,,,
military comics,13,NM+,$100.00 ,,,,,
military comics,14,NM+,$100.00 ,,,,,
military comics,16,NM+,$100.00 ,,,,,
military comics,17,NM,$65.00 ,,,,,
military comics,18,NM+,$80.00 ,,,,,
military comics,19,NM+,$80.00 ,,,,,
military comics,20,NM+,$80.00 ,,,,,
military comics,22,NM,$55.00 ,,,,,
military comics,23,NM+,$70.00 ,,,,,
military comics,24,NM+,$70.00 ,,,,,
military comics,25,NM+,$70.00 ,,,,,
military comics,26,NM+,$70.00 ,,,,,
military comics,27,NM+,$70.00 ,,,,,
military comics,28,NM+,$70.00 ,,,,,
military comics,29,NM+,$70.00 ,,,,,
military comics,30,NM+,$70.00 ,,,,,
military comics,31,NM+,$50.00 ,,,,,
military comics,32,NM+,$50.00 ,,,,,
military comics,33,NM+,$50.00 ,,,,,
military comics,34,FN,$25.00 ,,,,,
military comics,35,NM+,$50.00 ,,,,,
military comics,36,NM+,$50.00 ,,,,,
military comics,37,NM,$35.00 ,,,,,
military comics,38,FN,$25.00 ,,,,,
military comics,39,NM+,$50.00 ,,,,,
military comics,40,NM,$35.00 ,,,,,
military comics,41,NM+,$50.00 ,,,,,
military comics,42,NM+,$50.00 ,,,,,
military comics,43,NM+,$50.00 ,,,,,
military comics ,1,Missing? ,,9.4,W , ,1941,Quality Comics
military comics ,2,Missing? ,,9,W , ,1941,Quality Comics
military comics ,3,Missing? ,,9.8,W ,Old grade NM- 9.2  ,1941,Quality Comics
military comics ,4,Missing? ,,9.4,W ,Old grade NM- 9.2 ,1941,Quality Comics
military comics ,5,Missing? ,,9,W , ,1941,Quality Comics
military comics ,6,Missing? ,,9.6,W , ,1942,Quality Comics
military comics ,8,Missing? ,,9.4,OW , ,1942,Quality Comics
military comics ,9,Missing? ,,9.4,OW-W ,Old grade NM- 9.2  ,1942,Quality Comics
military comics ,10,Missing? ,,9.6,W , ,1942,Quality Comics
military comics ,11,Missing? ,,9.6,OW , ,1942,Quality Comics
military comics ,12,Missing? ,,9.4,OW-W , ,1942,Quality Comics
military comics ,13,Missing? ,,9.4,OW-W , ,1942,Quality Comics
military comics ,14,Missing? ,,9.4,W , , ,Quality Comics
military comics ,16,Missing? ,,9.4,W ,Old grade NM- 9.2  ,1943,Quality Comics
military comics ,17,Missing? ,,9.4,W , ,1943,Quality Comics
military comics ,18,Missing? ,,9.4,OW-W , ,1943,Quality Comics
military comics ,19,Missing? ,,9.6,W , ,1943,Quality Comics
military comics ,20,Missing? ,,9.2,W , ,1943,Quality Comics
military comics ,22,Missing? ,,9,OW , ,1943,Quality Comics
military comics ,27,Missing? ,,9,OW-W , ,1944,Quality Comics
military comics ,36,Missing? ,,8.5,OW-W ,Old grade VF8.0  ,1945,Quality Comics
military comics ,38,Missing? ,,9.4,OW-W ,Old grade VF+8.5 Very minor amount of glue on cover ,1945,Quality Comics
military comics ,40,Missing? ,,8.5,OW-W , ,1945,Quality Comics
millie the model,1,NM+,$40.00 ,,,,,
millie the model,2,NM+,$12.00 ,,,,,
millie the model,3,NM+,$12.00 ,,,,,
millie the model,4,NM+,$12.00 ,,,,,
millie the model,5,NM+,$12.00 ,,,,,
millie the model,6,NM+,$12.00 ,,,,,
millie the model,7,NM+,$12.00 ,,,,,
millie the model,8,NM+,$15.00 ,,,,,
millie the model,9,NM+,$25.00 ,,,,,
millie the model,10,NM,$10.00 ,,,,,
millie the model,11,FN,$6.00 ,,,,,
millie the model,12,NM,$12.00 ,,,,,
millie the model,13,NM+,$10.00 ,,,,,
millie the model,14,NM+,$10.00 ,,,,,
millie the model,15,NM+,$5.00 ,,,,,
millie the model,16,VG,$4.00 ,,,,,
millie the model,17,NM,$4.00 ,,,,,
millie the model,18,VG,$2.00 ,,,,,
millie the model,19,VG,$2.00 ,,,,,
millie the model,20,NM+,$5.00 ,,,,,
millie the model,21,VG,$2.00 ,,,,,
millie the model,22,FN,$3.00 ,,,,,
millie the model,23,VG,$2.00 ,,,,,
millie the model,24,G,$2.00 ,,,,,
millie the model,26,FN,$3.00 ,,,,,
millie the model,27,FN,$3.00 ,,,,,
millie the model,28,FN,$3.00 ,,,,,
millie the model,29,FN,$3.00 ,,,,,
millie the model,31,VG,$2.00 ,,,,,
millie the model,34,FN,$3.00 ,,,,,
millie the model,38,NM,$4.00 ,,,,,
millie the model,39,VG,$2.00 ,,,,,
millie the model,40,VG,$2.00 ,,,,,
millie the model ,6,Missing? ,,9,OW-W , ,1947,Marvel Comics
millie the model ,8,Missing? ,,9.4,OW-W , ,1947,Marvel Comics
minute man,1,NM+,$210.00 ,,,,,
minute man,2,NM+,$90.00 ,,,,,
minute man,3,NM+,$90.00 ,,,,,
minute man ,1,Missing? ,,9.6,OW ,Old grade 9.2 NM- ,1941,Fawcett
minute man ,2,Missing? ,,9.4,OW-W ,Old grade 8.5 VF+ ,1941,Fawcett
miracle comics,1,NM,$65.00 ,,,,,
miracle comics,2,NM+,$35.00 ,,,,,
miracle comics,3,NM+,$35.00 ,,,,,
miracle comics,4,NM+,$35.00 ,,,,,
miss america (volume 1),1,NM+,$225.00 ,,,,,
miss america (volume 1),2,NM+,$180.00 ,,,,,
miss america (volume 1),3,NM+,$75.00 ,,,,,
miss america (volume 1),4,NM+,$75.00 ,,,,,
miss america (volume 1),5,NM+,$75.00 ,,,,,
miss america (volume 1),6,NM+,$11.00 ,,,,,
miss america (volume 2),2,NM+,$8.00 ,,,,,
miss america (volume 2),3,NM+,$8.00 ,,,,,
miss america (volume 2),4,VG,$3.00 ,,,,,
miss america (volume 3),1,FN,$3.00 ,,,,,
miss america (volume 3),2,NM,$4.00 ,,,,,
miss america (volume 3),3,FN,$3.00 ,,,,,
miss america (volume 4),4,FN,$3.00 ,,,,,
miss america (volume 4),5,FN,$3.00 ,,,,,
miss america (volume 5),1,NM,$6.00 ,,,,,
miss america (volume 5),2,FN,$3.00 ,,,,,
miss america (volume 5),5,FN,$3.00 ,,,,,
miss america (volume 6),1,FN,$3.00 ,,,,,
miss america (volume 6),2,FN,$3.00 ,,,,,
miss america (volume 6),3,NM,$4.00 ,,,,,
miss america (volume 7),2,FN,$3.00 ,,,,,
miss america (volume 7),3,VG,$2.00 ,,,,,
miss america (volume 7),12,VG,$2.00 ,,,,,
miss america (volume 7),13,VG,$2.00 ,,,,,
miss america (volume 7),14,FN,$3.00 ,,,,,
miss america (volume 7),19,FN,$3.00 ,,,,,
miss america (volume 7),23,FN,$3.00 ,,,,,
miss america (volume 7),27,VG,$2.00 ,,,,,
miss america (volume 7),28,FN,$3.00 ,,,,,
miss america (volume 7),29,FN,$3.00 ,,,,,
miss america (volume 7),33,VG,$2.00 ,,,,,
miss america (volume 7),36,FN,$3.00 ,,,,,
miss beverly hill of hollywood,1,NM+,$18.00 ,,,,,
miss beverly hill of hollywood,2,NM+,$12.00 ,,,,,
miss beverly hill of hollywood,3,NM+,$12.00 ,,,,,
miss beverly hill of hollywood,4,NM,$10.00 ,,,,,
miss beverly hill of hollywood,5,NM+,$12.00 ,,,,,
miss beverly hill of hollywood,6,G,$2.00 ,,,,,
miss beverly hill of hollywood,7,FN,$7.00 ,,,,,
miss beverly hills of hollywood ,2,Missing?  ,,9.2,OW-W ,Not CGC graded - graded by Heritage ,1949,D.C. Comics
miss beverly hills of hollywood ,4,Missing? ,,9.2,OW ,Not CGC graded - graded by Heritage ,1949,D.C. Comics
miss beverly hills of hollywood ,5,Missing? ,,9,W ,Old grade VF+ 8.5 OW-W ,1949,D.C. Comics
miss caipo jones,1,NM+,$20.00 ,,,,,
miss liberty,NN,NM+,$30.00 ,,,,,
miss melody lane of broadway,2,NM,$10.00 ,,,,,
mister mystery,1,NM+,$7.00 ,,,,,
mister mystery,2,NM,$4.00 ,,,,,
mister mystery,3,NM,$4.00 ,,,,,
mister mystery,4,NM,$6.00 ,,,,,
mister mystery,5,NM+,$5.00 ,,,,,
mister mystery,6,NM,$7.00 ,,,,,
mister mystery,8,NM,$4.00 ,,,,,
mister mystery,9,G,$2.00 ,,,,,
mister mystery,11,VG,$12.00 ,,,,,
mister risk,2,FN,$3.00 ,,,,,
mister risk,7,NM,$4.00 ,,,,,
mister universe,1,VG,$3.00 ,,,,,
mister universe,4,VG,$2.00 ,,,,,
mitzi,1,NM+,$15.00 ,,,,,
mitzi's boy friend,2,NM+,$5.00 ,,,,,
mitzi's boy friend,5,NM,$4.00 ,,,,,
mitzi's boy friend,7,NM+,$5.00 ,,,,,
mitzi's boy friend,8,FN,$3.00 ,,,,,
modern comics,44,NM,$27.00 ,,,,,
modern comics,45,NM+,$30.00 ,,,,,
modern comics,46,NM,$20.00 ,,,,,
modern comics,47,NM+,$24.00 ,,,,,
modern comics,48,FN,$15.00 ,,,,,
modern comics,49,NM,$20.00 ,,,,,
modern comics,50,NM+,$30.00 ,,,,,
modern comics,51,NM+,$24.00 ,,,,,
modern comics,52,FN,$12.00 ,,,,,
modern comics,53,NM+,$24.00 ,,,,,
modern comics,54,NM,$18.00 ,,,,,
modern comics,55,NM+,$24.00 ,,,,,
modern comics,56,NM+,$24.00 ,,,,,
modern comics,57,NM,$18.00 ,,,,,
modern comics,58,NM+,$24.00 ,,,,,
modern comics,59,NM+,$24.00 ,,,,,
modern comics,60,NM+,$24.00 ,,,,,
modern comics,61,NM+,$18.00 ,,,,,
modern comics,62,NM+,$18.00 ,,,,,
modern comics,63,NM+,$18.00 ,,,,,
modern comics,64,NM,$13.00 ,,,,,
modern comics,65,NM+,$18.00 ,,,,,
modern comics,66,NM+,$18.00 ,,,,,
modern comics,68,NM+,$18.00 ,,,,,
modern comics,71,NM,$13.00 ,,,,,
modern comics,72,NM+,$18.00 ,,,,,
modern comics,73,NM+,$18.00 ,,,,,
modern comics,74,NM,$13.00 ,,,,,
modern comics,75,NM,$13.00 ,,,,,
modern comics,76,NM,$13.00 ,,,,,
modern comics,77,NM+,$18.00 ,,,,,
modern comics,78,NM+,$18.00 ,,,,,
modern comics,79,FN,$9.00 ,,,,,
modern comics,80,NM+,$13.00 ,,,,,
modern comics,81,FN,$9.00 ,,,,,
modern comics,82,NM+,$18.00 ,,,,,
modern comics,83,NM+,$18.00 ,,,,,
modern comics,84,NM+,$18.00 ,,,,,
modern comics,85,NM+,$18.00 ,,,,,
modern comics,86,FN,$9.00 ,,,,,
modern comics,87,NM+,$18.00 ,,,,,
modern comics,88,NM+,$18.00 ,,,,,
modern comics,89,NM+,$18.00 ,,,,,
modern comics,90,NM+,$18.00 ,,,,,
modern comics,91,NM+,$18.00 ,,,,,
modern comics,92,NM,$11.00 ,,,,,
modern comics,93,NM,$11.00 ,,,,,
modern comics,94,NM+,$15.00 ,,,,,
modern comics,96,NM+,$15.00 ,,,,,
modern comics,97,VG,$4.00 ,,,,,
modern comics,98,VG,$4.00 ,,,,,
modern comics,99,NM,$11.00 ,,,,,
modern comics,100,VG,$4.00 ,,,,,
modern comics,101,FN,$15.00 ,,,,,
molly manton's romances,1,NM+,$8.00 ,,,,,
molly o'day,1,NM+,$40.00 ,,,,,
monkeyshines comics,7,FR,$2.00 ,,,,,
monster,2,NM,$8.00 ,,,,,
montana,NN,NM+,$20.00 ,,,,,
monte hale,30,NM,$11.00 ,,,,,
monte hale,31,NM+,$15.00 ,,,,,
monte hale,32,FN,$7.00 ,,,,,
monte hale,33,NM+,$15.00 ,,,,,
monte hale,34,NM+,$15.00 ,,,,,
monte hale,35,NM+,$15.00 ,,,,,
monte hale,36,NM+,$15.00 ,,,,,
monte hale,37,NM,$11.00 ,,,,,
monte hale,38,NM+,$15.00 ,,,,,
monte hale,39,NM+,$15.00 ,,,,,
monte hale,40,NM,$11.00 ,,,,,
monte hale,41,G,$3.00 ,,,,,
monte hale,42,NM+,$15.00 ,,,,,
monte hale,43,FN,$7.00 ,,,,,
monte hale,44,NM+,$15.00 ,,,,,
monte hale,45,NM+,$15.00 ,,,,,
monte hale,46,NM+,$15.00 ,,,,,
monte hale,47,FN,$7.00 ,,,,,
monte hale,48,FN,$7.00 ,,,,,
monte hale,49,NM+,$15.00 ,,,,,
monte hale,50,NM+,$15.00 ,,,,,
monte hale,51,FN,$4.00 ,,,,,
monte hale,52,VG,$3.00 ,,,,,
monte hale,53,G,$2.00 ,,,,,
monte hale,54,FN,$4.00 ,,,,,
monte hale,57,NM,$6.00 ,,,,,
monte hale,58,VG,$3.00 ,,,,,
monte hale,59,VG,$3.00 ,,,,,
monte hale,61,VG,$3.00 ,,,,,
monte hale,65,VG,$3.00 ,,,,,
monte hale,66,NM,$6.00 ,,,,,
monte hale,70,VG,$3.00 ,,,,,
monte hale,71,FN,$4.00 ,,,,,
monte hale,72,FN,$4.00 ,,,,,
monte hale,73,VG,$3.00 ,,,,,
monte hale,76,FN,$4.00 ,,,,,
monte hale,78,FN,$4.00 ,,,,,
monte hale,79,VG,$3.00 ,,,,,
monte hale,80,FN,$4.00 ,,,,,
monte hall of the u.s. marines,1,G,$2.00 ,,,,,
monte hall of the u.s. marines,5,NM,$4.00 ,,,,,
monte hall of the u.s. marines,8,NM,$4.00 ,,,,,
monte hall of the u.s. marines,9,VG,$3.00 ,,,,,
moon girl,7,FN,$60.00 ,,,,,
moon mullins,1,VG,$6.00 ,,,,,
moon mullins,3,NM,$7.00 ,,,,,
mopsy,1,NM+,$15.00 ,,,,,
mopsy,2,NM,$6.00 ,,,,,
mopsy,3,NM+,$8.00 ,,,,,
mopsy,4,NM,$6.00 ,,,,,
mopsy,5,NM,$6.00 ,,,,,
mopsy,6,NM,$6.00 ,,,,,
mopsy,7,NM+,$8.00 ,,,,,
mopsy,8,NM+,$8.00 ,,,,,
mopsy,9,NM,$6.00 ,,,,,
mopsy,10,NM+,$8.00 ,,,,,
mopsy,11,FN,$4.00 ,,,,,
mopsy,12,NM+,$8.00 ,,,,,
mopsy,13,NM,$6.00 ,,,,,
mopsy,14,VG,$3.00 ,,,,,
mopsy,16,VG,$3.00 ,,,,,
mopsy ,1,NM+ ,,9,OW-W , ,1948,St. John Publications
mopsy ,10,NM+ ,,9,OW-W , ,1950,St. John Publications
mopsy (pagent of comics),1,NM+,$10.00 ,,,,,
more fun comics,12,G,$40.00 ,,,,,
more fun comics,13,FR,$10.00 ,,,,,
more fun comics,14,FN,$90.00 ,,,,,
more fun comics,16,FN,$80.00 ,,,,,
more fun comics,17,FN,$75.00 ,,,,,
more fun comics,18,FN,$75.00 ,,,,,
more fun comics,19,FN,$75.00 ,,,,,
more fun comics,20,VG,$40.00 ,,,,,
more fun comics,22,G,$25.00 ,,,,,
more fun comics,23,NM,$90.00 ,,,,,
more fun comics,24,FN,$55.00 ,,,,,
more fun comics,25,NM,$90.00 ,,,,,
more fun comics,26,NM,$90.00 ,,,,,
more fun comics,28,NM,$90.00 ,,,,,
more fun comics,29,NM+,$110.00 ,,,,,
more fun comics,30,NM+,$110.00 ,,,,,
more fun comics,31,NM+,$100.00 ,,,,,
more fun comics,32,NM+,$100.00 ,,,,,
more fun comics,34,NM+,$100.00 ,,,,,
more fun comics,35,NM+,$100.00 ,,,,,
